activity subject variable mean
walking 6 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.608624354210526
walking 6 frequencyDomainSignalBodyGyroscopeMeanX -0.239650710533333
walking 6 frequencyDomainSignalBodyGyroscopeMeanY -0.341378429473684
walking 6 frequencyDomainSignalBodyGyroscopeMeanZ -0.203575458733333
walking 6 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.515323854385965
walking 6 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.332008706842105
walking 6 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.512209233508772
walking 6 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.201386607649123
walking 6 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.421683093508772
walking 6 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.055401423331579
walking 6 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.0964999702982456
walking 6 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.329681123368421
walking 6 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.510648322631579
walking 6 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.366500534122807
walking 6 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.408078906482456
walking 7 timeBodyAccelerometerMeanX 0.275592961754386
walking 7 timeBodyAccelerometerMeanY -0.018653665345614
walking 7 timeBodyAccelerometerMeanZ -0.110912234947368
walking 7 timeBodyAccelerometerStandardDeviationX -0.327243240701754
walking 7 timeBodyAccelerometerStandardDeviationY -0.0772618561052631
walking 7 timeBodyAccelerometerStandardDeviationZ 0.159631283261403
walking 7 timeGravityAccelerometerMeanX 0.932566472280702
walking 7 timeGravityAccelerometerMeanY -0.159097003684211
walking 7 timeGravityAccelerometerMeanZ -0.160846924029807
walking 7 timeGravityAccelerometerStandardDeviationX -0.979851271403509
walking 7 timeGravityAccelerometerStandardDeviationY -0.969404155087719
walking 7 timeGravityAccelerometerStandardDeviationZ -0.952159770526316
walking 7 timeBodyAccelerometerJerkMeanX 0.0901462649192983
walking 7 timeBodyAccelerometerJerkMeanY 0.0184322723280702
walking 7 timeBodyAccelerometerJerkMeanZ -0.0210398551649123
walking 7 timeBodyAccelerometerJerkStandardDeviationX -0.346026226140351
walking 7 timeBodyAccelerometerJerkStandardDeviationY -0.0547448948245614
walking 7 timeBodyAccelerometerJerkStandardDeviationZ -0.149488514397895
walking 7 timeBodyGyroscopeMeanX 0.00228835208526316
walking 7 timeBodyGyroscopeMeanY -0.0837113724842105
walking 7 timeBodyGyroscopeMeanZ 0.0641104602035088
walking 7 timeBodyGyroscopeStandardDeviationX -0.503313517017544
walking 7 timeBodyGyroscopeStandardDeviationY -0.23109830545614
walking 7 timeBodyGyroscopeStandardDeviationZ -0.396013535263158
walking 7 timeBodyGyroscopeJerkMeanX -0.123654199751333
walking 7 timeBodyGyroscopeJerkMeanY -0.0447766029745614
walking 7 timeBodyGyroscopeJerkMeanZ -0.0495713093294737
walking 7 timeBodyGyroscopeJerkStandardDeviationX -0.21166729682807
walking 7 timeBodyGyroscopeJerkStandardDeviationY -0.174136410738596
walking 7 timeBodyGyroscopeJerkStandardDeviationZ -0.458302971403509
walking 7 timeBodyAccelerometerMagnitudeMean -0.0978090439438596
walking 7 timeBodyAccelerometerMagnitudeStandardDeviation -0.198554708385965
walking 7 timeGravityAccelerometerMagnitudeMean -0.0978090439438596
walking 7 timeGravityAccelerometerMagnitudeStandardDeviation -0.198554708385965
walking 7 timeBodyAccelerometerJerkMagnitudeMean -0.192948900438596
walking 7 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.027557329277193
walking 7 timeBodyGyroscopeMagnitudeMean -0.305959351403509
walking 7 timeBodyGyroscopeMagnitudeStandardDeviation -0.19828316695614
walking 7 timeBodyGyroscopeJerkMagnitudeMean -0.300022779964912
walking 7 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.0953401161070176
walking 7 frequencyDomainSignalBodyAccelerometerMeanX -0.343048405789474
walking 7 frequencyDomainSignalBodyAccelerometerMeanY -0.0641564202736842
walking 7 frequencyDomainSignalBodyAccelerometerMeanZ 0.0385832252345614
walking 7 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.322034908070175
walking 7 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.143721823263158
walking 7 frequencyDomainSignalBodyAccelerometerStandardDeviationZ 0.133316828089298
walking 7 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.383715797719298
walking 7 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.123192887383684
walking 7 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.106490372892632
walking 7 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.365314790947368
walking 7 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.0431917460807018
walking 7 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.190751539207018
walking 7 frequencyDomainSignalBodyGyroscopeMeanX -0.318395104666667
walking 7 frequencyDomainSignalBodyGyroscopeMeanY -0.151966687436842
walking 7 frequencyDomainSignalBodyGyroscopeMeanZ -0.366733617894737
walking 7 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.563615256666667
walking 7 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.290859379017544
walking 7 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.463270018245614
walking 7 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.151243649578947
walking 7 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.351706780526316
walking 7 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.0384187298547368
walking 7 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.022138358
walking 7 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.192909765467895
walking 7 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.343894914947368
walking 7 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.155339855862632
walking 7 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.0841663774087719
walking 8 timeBodyAccelerometerMeanX 0.27468631
walking 8 timeBodyAccelerometerMeanY -0.0186628865310417
walking 8 timeBodyAccelerometerMeanZ -0.107252090833333
walking 8 timeBodyAccelerometerStandardDeviationX -0.173605736002083
walking 8 timeBodyAccelerometerStandardDeviationY 0.380782052708333
walking 8 timeBodyAccelerometerStandardDeviationZ -0.1420885318125
walking 8 timeGravityAccelerometerMeanX 0.913586347916667
walking 8 timeGravityAccelerometerMeanY -0.217102194583333
walking 8 timeGravityAccelerometerMeanZ -0.186267836962021
walking 8 timeGravityAccelerometerStandardDeviationX -0.974752050208333
walking 8 timeGravityAccelerometerStandardDeviationY -0.956781505625
walking 8 timeGravityAccelerometerStandardDeviationZ -0.956640104791667
walking 8 timeBodyAccelerometerJerkMeanX 0.0703393490833333
walking 8 timeBodyAccelerometerJerkMeanY -0.00603947514583333
walking 8 timeBodyAccelerometerJerkMeanZ -0.000673798876875
walking 8 timeBodyAccelerometerJerkStandardDeviationX -0.2586886278125
walking 8 timeBodyAccelerometerJerkStandardDeviationY 0.233987544458333
walking 8 timeBodyAccelerometerJerkStandardDeviationZ -0.383200596479167
walking 8 timeBodyGyroscopeMeanX 0.0235088228254167
walking 8 timeBodyGyroscopeMeanY -0.095791790535
walking 8 timeBodyGyroscopeMeanZ 0.0509657915395833
walking 8 timeBodyGyroscopeStandardDeviationX -0.1992097184375
walking 8 timeBodyGyroscopeStandardDeviationY -0.2119972775
walking 8 timeBodyGyroscopeStandardDeviationZ -0.0754447842395833
walking 8 timeBodyGyroscopeJerkMeanX -0.135886431360417
walking 8 timeBodyGyroscopeJerkMeanY -0.0314880905541667
walking 8 timeBodyGyroscopeJerkMeanZ -0.0522683965333333
walking 8 timeBodyGyroscopeJerkStandardDeviationX -0.2460827504375
walking 8 timeBodyGyroscopeJerkStandardDeviationY -0.428055700208333
walking 8 timeBodyGyroscopeJerkStandardDeviationZ -0.388446971666667
walking 8 timeBodyAccelerometerMagnitudeMean 0.0516786278104167
walking 8 timeBodyAccelerometerMagnitudeStandardDeviation -0.1804072826
walking 8 timeGravityAccelerometerMagnitudeMean 0.0516786278104167
walking 8 timeGravityAccelerometerMagnitudeStandardDeviation -0.1804072826
walking 8 timeBodyAccelerometerJerkMagnitudeMean -0.0668322430433333
walking 8 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.184571053979167
walking 8 timeBodyGyroscopeMagnitudeMean -0.00310243820125
walking 8 timeBodyGyroscopeMagnitudeStandardDeviation -0.238746703958333
walking 8 timeBodyGyroscopeJerkMagnitudeMean -0.339129269583333
walking 8 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.502957255416667
walking 8 frequencyDomainSignalBodyAccelerometerMeanX -0.247389011875
walking 8 frequencyDomainSignalBodyAccelerometerMeanY 0.316982393333333
walking 8 frequencyDomainSignalBodyAccelerometerMeanZ -0.238634594791667
walking 8 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.148386858858333
walking 8 frequencyDomainSignalBodyAccelerometerStandardDeviationY 0.32484493125
walking 8 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.158437341970833
walking 8 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.311198711041667
walking 8 frequencyDomainSignalBodyAccelerometerJerkMeanY 0.0796832872416667
walking 8 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.361563262083333
walking 8 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.271448185291667
walking 8 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY 0.315883536479167
walking 8 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.4044825094375
walking 8 frequencyDomainSignalBodyGyroscopeMeanX -0.102063053808333
walking 8 frequencyDomainSignalBodyGyroscopeMeanY -0.259729692333333
walking 8 frequencyDomainSignalBodyGyroscopeMeanZ -0.132902199479167
walking 8 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.234252005895833
walking 8 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.1908057215
walking 8 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.1429742348125
walking 8 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.09521728274375
walking 8 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.360818978541667
walking 8 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.123834409766667
walking 8 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.276436130125
walking 8 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.301241848645833
walking 8 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.327459577895833
walking 8 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.473026230833333
walking 8 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.581240190833333
walking 9 timeBodyAccelerometerMeanX 0.278502842115385
walking 9 timeBodyAccelerometerMeanY -0.0180891971284423
walking 9 timeBodyAccelerometerMeanZ -0.110820512307692
walking 9 timeBodyAccelerometerStandardDeviationX -0.238353562692308
walking 9 timeBodyAccelerometerStandardDeviationY -0.201696960826923
walking 9 timeBodyAccelerometerStandardDeviationZ -0.0579636469030769
walking 9 timeGravityAccelerometerMeanX 0.951867079615385
walking 9 timeGravityAccelerometerMeanY -0.0314341738730769
walking 9 timeGravityAccelerometerMeanZ -0.115856121080385
walking 9 timeGravityAccelerometerStandardDeviationX -0.980971973653846
walking 9 timeGravityAccelerometerStandardDeviationY -0.971242423076923
walking 9 timeGravityAccelerometerStandardDeviationZ -0.955523995576923
walking 9 timeBodyAccelerometerJerkMeanX 0.0704357270480769
walking 9 timeBodyAccelerometerJerkMeanY 0.0212255910017308
walking 9 timeBodyAccelerometerJerkMeanZ 0.00414762740192308
walking 9 timeBodyAccelerometerJerkStandardDeviationX -0.206733787961538
walking 9 timeBodyAccelerometerJerkStandardDeviationY -0.276929933846154
walking 9 timeBodyAccelerometerJerkStandardDeviationZ -0.409764526153846
walking 9 timeBodyGyroscopeMeanX -0.0808360598653846
walking 9 timeBodyGyroscopeMeanY -0.0625598710615385
walking 9 timeBodyGyroscopeMeanZ 0.111629779896154
walking 9 timeBodyGyroscopeStandardDeviationX -0.476163506730769
walking 9 timeBodyGyroscopeStandardDeviationY -0.467054167884615
walking 9 timeBodyGyroscopeStandardDeviationZ -0.265683521346154
walking 9 timeBodyGyroscopeJerkMeanX -0.0809204094461538
walking 9 timeBodyGyroscopeJerkMeanY -0.0356283427038462
walking 9 timeBodyGyroscopeJerkMeanZ -0.0633406620592308
walking 9 timeBodyGyroscopeJerkStandardDeviationX -0.526985309038462
walking 9 timeBodyGyroscopeJerkStandardDeviationY -0.549200228076923
walking 9 timeBodyGyroscopeJerkStandardDeviationZ -0.457881494038462
walking 9 timeBodyAccelerometerMagnitudeMean -0.0980840496143461
walking 9 timeBodyAccelerometerMagnitudeStandardDeviation -0.37942877
walking 9 timeGravityAccelerometerMagnitudeMean -0.0980840496143461
walking 9 timeGravityAccelerometerMagnitudeStandardDeviation -0.37942877
walking 9 timeBodyAccelerometerJerkMagnitudeMean -0.203733615519231
walking 9 timeBodyAccelerometerJerkMagnitudeStandardDeviation -0.317113487115385
walking 9 timeBodyGyroscopeMagnitudeMean -0.294542266826923
walking 9 timeBodyGyroscopeMagnitudeStandardDeviation -0.489725811538462
walking 9 timeBodyGyroscopeJerkMagnitudeMean -0.510253995769231
walking 9 timeBodyGyroscopeJerkMagnitudeStandardDeviation -0.599866472692308
walking 9 frequencyDomainSignalBodyAccelerometerMeanX -0.294711163653846
walking 9 frequencyDomainSignalBodyAccelerometerMeanY -0.257677616153846
walking 9 frequencyDomainSignalBodyAccelerometerMeanZ -0.250806259788462
walking 9 frequencyDomainSignalBodyAccelerometerStandardDeviationX -0.218019977423077
walking 9 frequencyDomainSignalBodyAccelerometerStandardDeviationY -0.223972558596154
walking 9 frequencyDomainSignalBodyAccelerometerStandardDeviationZ -0.0337965256573077
walking 9 frequencyDomainSignalBodyAccelerometerJerkMeanX -0.314265401346154
walking 9 frequencyDomainSignalBodyAccelerometerJerkMeanY -0.367706595
walking 9 frequencyDomainSignalBodyAccelerometerJerkMeanZ -0.399541245192308
walking 9 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationX -0.170228340134423
walking 9 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationY -0.228380473480769
walking 9 frequencyDomainSignalBodyAccelerometerJerkStandardDeviationZ -0.419104362884615
walking 9 frequencyDomainSignalBodyGyroscopeMeanX -0.383676120961538
walking 9 frequencyDomainSignalBodyGyroscopeMeanY -0.436905860576923
walking 9 frequencyDomainSignalBodyGyroscopeMeanZ -0.240222512134615
walking 9 frequencyDomainSignalBodyGyroscopeStandardDeviationX -0.507404512692308
walking 9 frequencyDomainSignalBodyGyroscopeStandardDeviationY -0.490990336346154
walking 9 frequencyDomainSignalBodyGyroscopeStandardDeviationZ -0.342367223269231
walking 9 frequencyDomainSignalBodyAccelerometerMagnitudeMean -0.318801022711538
walking 9 frequencyDomainSignalBodyAccelerometerMagnitudeStandardDeviation -0.513891953269231
walking 9 frequencyDomainSignalBodyAccelerometerJerkMagnitudeMean -0.316870715576923
walking 9 frequencyDomainSignalBodyAccelerometerJerkMagnitudeStandardDeviation -0.322337536730769
walking 9 frequencyDomainSignalBodyGyroscopeMagnitudeMean -0.513797480384615
walking 9 frequencyDomainSignalBodyGyroscopeMagnitudeStandardDeviation -0.562714528653846
walking 9 frequencyDomainSignalBodyGyroscopeJerkMagnitudeMean -0.602581618269231
walking 9 frequencyDomainSignalBodyGyroscopeJerkMagnitudeStandardDeviation -0.624351923653846
walking 10 timeBodyAccelerometerMeanX 0.278574076603774
walking 10 timeBodyAccelerometerMeanY -0.017022351190566
walking 10 timeBodyAccelerometerMeanZ -0.109057512132075
walking 10 timeBodyAccelerometerStandardDeviationX -0.178709734396226
walking 10 timeBodyAccelerometerStandardDeviationY -0.0227431651698113
walking 10 timeBodyAccelerometerStandardDeviationZ -0.395645072075472
walking 10 timeGravityAccelerometerMeanX 0.963092149811321
walking 10 timeGravityAccelerometerMeanY -0.0838277013962264
walking 10 timeGravityAccelerometerMeanZ 0.0549276242264151
walking 10 timeGravityAccelerometerStandardDeviationX -0.974435158113208
walking 10 timeGravityAccelerometerStandardDeviationY -0.971114719811321
walking 10 timeGravityAccelerometerStandardDeviationZ -0.957862728301887
walking 10 timeBodyAccelerometerJerkMeanX 0.0857943809283019
walking 10 timeBodyAccelerometerJerkMeanY 0.00408248792641509
walking 10 timeBodyAccelerometerJerkMeanZ -0.0162953195396226
walking 10 timeBodyAccelerometerJerkStandardDeviationX -0.0521991013207547
walking 10 timeBodyAccelerometerJerkStandardDeviationY 0.0750804952113207
walking 10 timeBodyAccelerometerJerkStandardDeviationZ -0.511662905849057
walking 10 timeBodyGyroscopeMeanX 0.0106894976215094
walking 10 timeBodyGyroscopeMeanY -0.0819540783760943
walking 10 timeBodyGyroscopeMeanZ 0.0986695731160377
walking 10 timeBodyGyroscopeStandardDeviationX -0.414205475283019
walking 10 timeBodyGyroscopeStandardDeviationY -0.250853318679245
walking 10 timeBodyGyroscopeStandardDeviationZ -0.174524868603774
walking 10 timeBodyGyroscopeJerkMeanX -0.122709563462264
walking 10 timeBodyGyroscopeJerkMeanY -0.0519204981037736
walking 10 timeBodyGyroscopeJerkMeanZ -0.0611262928849057
walking 10 timeBodyGyroscopeJerkStandardDeviationX -0.366063723207547
walking 10 timeBodyGyroscopeJerkStandardDeviationY -0.509683327924528
walking 10 timeBodyGyroscopeJerkStandardDeviationZ -0.329079492641509
walking 10 timeBodyAccelerometerMagnitudeMean -0.127400912069811
walking 10 timeBodyAccelerometerMagnitudeStandardDeviation -0.185602396067925
walking 10 timeGravityAccelerometerMagnitudeMean -0.127400912069811
walking 10 timeGravityAccelerometerMagnitudeStandardDeviation -0.185602396067925
walking 10 timeBodyAccelerometerJerkMagnitudeMean -0.132624992298283
walking 10 timeBodyAccelerometerJerkMagnitudeStandardDeviation 0.037608338009434
walking 10 timeBodyGyroscopeMagnitudeMean -0.156458730358491
walking 10 timeBodyGyroscopeMagnitudeStandardDeviation -0.402025135660377
walking 10 timeBodyGyroscopeJerkMagnitudeMean -0.440363636603774
